CustomerID,FullName,Gender,DateOfBirth,City,Country,IncomeBand,Email,PhoneNumber,LoadDate
C413,Yusuf Fourie,Male,1973-08-07,Johannesburg,South Africa,High,yusuf.fourie413@gmail.com,0878586676,2026-05-20 21:18:10.584326
C414,Mpho Anderson,Male,1967-02-22,Port Elizabeth,South Africa,Low,mpho.anderson414@gmail.com,0602034637,2026-05-20 21:18:10.584326
C415,Johan Gcaleka,Male,1993-12-09,Centurion,South Africa,Low,johan.gcaleka415@gmail.com,0785342289,2026-05-20 21:18:10.584326
C416,Sipho Ndlovu,Male,1975-09-28,Stellenbosch,South Africa,Middle,sipho.ndlovu416@gmail.com,0626562484,2026-05-20 21:18:10.584326
C417,Mandla Anderson,Male,1962-07-18,Midrand,South Africa,High,mandla.anderson417@gmail.com,0867626978,2026-05-20 21:18:10.584326
C418,Nomsa Smith,Female,1996-04-11,Bloemfontein,South Africa,Upper-Middle,nomsa.smith418@gmail.com,0664139874,2026-05-20 21:18:10.584326
C419,Zainab Taylor,Female,1971-05-03,Cape Town,South Africa,Middle,zainab.taylor419@gmail.com,0805951043,2026-05-20 21:18:10.584326
C420,Lindiwe Moodley,Female,2000-12-22,Polokwane,South Africa,Low,lindiwe.moodley420@gmail.com,0687425930,2026-05-20 21:18:10.584326
C421,Njabulo Gcaleka,Male,2005-03-04,Pietermaritzburg,South Africa,Low,njabulo.gcaleka421@gmail.com,0727024901,2026-05-20 21:18:10.584326
C422,Nozipho Govender,Female,1988-11-12,Benoni,South Africa,Upper-Middle,nozipho.govender422@gmail.com,0725537157,2026-05-20 21:18:10.584326
C423,Sipho Kruger,Male,1977-08-25,Johannesburg,South Africa,Upper-Middle,sipho.kruger423@gmail.com,0618913550,2026-05-20 21:18:10.584326
C424,Nobuhle Botha,Female,1972-04-27,Pretoria,South Africa,Middle,nobuhle.botha424@gmail.com,0815045872,2026-05-20 21:18:10.584326
C425,Nozipho Mkhize,Female,1977-09-07,Johannesburg,South Africa,High,nozipho.mkhize425@gmail.com,0713914404,2026-05-20 21:18:10.584326
C426,Rajesh Shabalala,Male,1986-07-13,Rustenburg,South Africa,Low,rajesh.shabalala426@gmail.com,0826900247,2026-05-20 21:18:10.584326
C427,Buyani Gcaleka,Male,2002-02-28,Midrand,South Africa,Upper-Middle,buyani.gcaleka427@gmail.com,0659228157,2026-05-20 21:18:10.584326
C428,Tshepo Mkhize,Male,1978-11-14,Boksburg,South Africa,Middle,tshepo.mkhize428@gmail.com,0609832340,2026-05-20 21:18:10.584326
C429,Lerato de Villiers,Female,1976-01-28,Bloemfontein,South Africa,Upper-Middle,lerato.de villiers429@gmail.com,0823977282,2026-05-20 21:18:10.586334
C430,Thandeka Zulu,Female,1971-04-03,East London,South Africa,Middle,thandeka.zulu430@gmail.com,0842860938,2026-05-20 21:18:10.586334
C431,Precious Lombard,Female,1993-06-28,Benoni,South Africa,Low,precious.lombard431@gmail.com,0706062779,2026-05-20 21:18:10.586334
C432,Helena Radebe,Female,1997-03-12,East London,South Africa,Upper-Middle,helena.radebe432@gmail.com,0656986539,2026-05-20 21:18:10.586334
C433,Mduduzi Baloyi,Male,1991-12-12,Cape Town,South Africa,Upper-Middle,mduduzi.baloyi433@gmail.com,0643981450,2026-05-20 21:18:10.586334
C434,Buyani Jones,Male,1960-11-27,Bloemfontein,South Africa,Upper-Middle,buyani.jones434@gmail.com,0894706007,2026-05-20 21:18:10.586334
C435,Lwazi Moloi,Male,1987-09-17,Polokwane,South Africa,Middle,lwazi.moloi435@gmail.com,0716360633,2026-05-20 21:18:10.586334
C436,Tshepo Mhlongo,Male,1988-02-14,Stellenbosch,South Africa,Low,tshepo.mhlongo436@gmail.com,0684517918,2026-05-20 21:18:10.586334
C437,Kagiso Steyn,Male,1981-01-10,Pretoria,South Africa,Low,kagiso.steyn437@gmail.com,0617474950,2026-05-20 21:18:10.586334
C438,Lindiwe Radebe,Female,1995-02-22,Sandton,South Africa,High,lindiwe.radebe438@gmail.com,0717297287,2026-05-20 21:18:10.586334
C439,Lethiwe Sithole,Male,1978-03-28,Bloemfontein,South Africa,High,lethiwe.sithole439@gmail.com,0621560573,2026-05-20 21:18:10.586334
C440,Nomsa Kruger,Female,1981-06-05,Stellenbosch,South Africa,Low,nomsa.kruger440@gmail.com,0703853891,2026-05-20 21:18:10.586334
C441,Jennifer Ndlovu,Female,1966-05-09,George,South Africa,High,jennifer.ndlovu441@gmail.com,0821519979,2026-05-20 21:18:10.586334
C442,Jennifer Mthembu,Female,1996-12-14,Bloemfontein,South Africa,Low,jennifer.mthembu442@gmail.com,0636554845,2026-05-20 21:18:10.586334
C443,Robert Williams,Male,1981-10-19,Nelspruit,South Africa,Upper-Middle,robert.williams443@gmail.com,0672609202,2026-05-20 21:18:10.586334
C444,Sibusiso Sithole,Male,2002-01-17,Port Elizabeth,South Africa,Low,sibusiso.sithole444@gmail.com,0711064014,2026-05-20 21:18:10.586334
C445,Naledi Pretorius,Female,2001-02-03,East London,South Africa,Low,naledi.pretorius445@gmail.com,0604472094,2026-05-20 21:18:10.586334
C446,Mohammed Ngcobo,Male,2000-06-26,Pretoria,South Africa,Upper-Middle,mohammed.ngcobo446@gmail.com,0857668395,2026-05-20 21:18:10.586334
C447,Noxolo Fourie,Female,1966-03-06,Boksburg,South Africa,High,noxolo.fourie447@gmail.com,0657224691,2026-05-20 21:18:10.586334
C448,Siphokazi Baloyi,Female,1997-12-29,Kimberley,South Africa,Upper-Middle,siphokazi.baloyi448@gmail.com,0748802377,2026-05-20 21:18:10.586334
C449,Sunita Smit,Female,1963-07-13,Port Elizabeth,South Africa,Low,sunita.smit449@gmail.com,0626767862,2026-05-20 21:18:10.586334
C450,Nobuhle Botha,Female,1963-06-22,George,South Africa,High,nobuhle.botha450@gmail.com,0778966231,2026-05-20 21:18:10.586334
C451,Lethiwe Joubert,Male,1965-01-31,George,South Africa,Low,lethiwe.joubert451@gmail.com,0769670757,2026-05-20 21:18:10.586334
C452,Themba Taylor,Male,1973-07-05,Bloemfontein,South Africa,Middle,themba.taylor452@gmail.com,0854233407,2026-05-20 21:18:10.586334
C453,Mandla Brown,Male,1965-01-11,Paarl,South Africa,Middle,mandla.brown453@gmail.com,0863480985,2026-05-20 21:18:10.586334
C454,Nokwanda Ndlovu,Female,1965-10-22,George,South Africa,High,nokwanda.ndlovu454@gmail.com,0776471499,2026-05-20 21:18:10.586334
C455,Sbongile Anderson,Female,1959-02-10,Pietermaritzburg,South Africa,High,sbongile.anderson455@gmail.com,0637953189,2026-05-20 21:18:10.586334
C456,Hendrik Sithole,Male,1966-12-28,Pretoria,South Africa,Low,hendrik.sithole456@gmail.com,0855799841,2026-05-20 21:18:10.586334
C457,Lindiwe Fourie,Female,1992-05-13,Polokwane,South Africa,High,lindiwe.fourie457@gmail.com,0613889032,2026-05-20 21:18:10.586334
C458,Ntombifikile Moloi,Female,1994-01-15,Cape Town,South Africa,High,ntombifikile.moloi458@gmail.com,0886561547,2026-05-20 21:18:10.586334
C459,Bongani Naidoo,Male,1982-02-04,Rustenburg,South Africa,Low,bongani.naidoo459@gmail.com,0706084418,2026-05-20 21:18:10.586334
C460,Zainab Govender,Female,1966-10-24,Polokwane,South Africa,Middle,zainab.govender460@gmail.com,0698434162,2026-05-20 21:18:10.586334
C461,Zainab Williams,Female,1966-01-04,East London,South Africa,High,zainab.williams461@gmail.com,0667831185,2026-05-20 21:18:10.586334
C462,Sbongile Lombard,Female,1963-01-16,Centurion,South Africa,Middle,sbongile.lombard462@gmail.com,0626219779,2026-05-20 21:18:10.586334
C463,Helena Pillay,Female,1960-08-06,Bloemfontein,South Africa,Middle,helena.pillay463@gmail.com,0884367636,2026-05-20 21:18:10.586334
C464,Rajesh Dlamini,Male,1998-12-13,Port Elizabeth,South Africa,Upper-Middle,rajesh.dlamini464@gmail.com,0824340507,2026-05-20 21:18:10.586334
C465,Siphokazi Anderson,Female,2003-04-26,George,South Africa,Low,siphokazi.anderson465@gmail.com,0811512765,2026-05-20 21:18:10.586334
C466,Sifiso Govender,Male,1998-01-08,Bloemfontein,South Africa,High,sifiso.govender466@gmail.com,0786867997,2026-05-20 21:18:10.586334
C467,Jennifer Fourie,Female,1966-02-09,Nelspruit,South Africa,Low,jennifer.fourie467@gmail.com,0721833006,2026-05-20 21:18:10.586334
C468,Buyani van der Merwe,Male,1977-11-10,Pietermaritzburg,South Africa,Middle,buyani.van der merwe468@gmail.com,0687870390,2026-05-20 21:18:10.586334
C469,Thabo Naidoo,Male,1969-11-14,Bloemfontein,South Africa,Low,thabo.naidoo469@gmail.com,0675234408,2026-05-20 21:18:10.586334
C470,Zainab Brown,Female,1991-10-11,Rustenburg,South Africa,High,zainab.brown470@gmail.com,0684660940,2026-05-20 21:18:10.586334
C471,Thandi Pillay,Female,1993-08-18,Benoni,South Africa,Low,thandi.pillay471@gmail.com,0609581776,2026-05-20 21:18:10.586334
C472,Lungile Khoza,Female,1983-05-12,George,South Africa,Low,lungile.khoza472@gmail.com,0752071008,2026-05-20 21:18:10.586334
C473,Zainab Mhlongo,Female,1987-03-04,Bloemfontein,South Africa,Upper-Middle,zainab.mhlongo473@gmail.com,0806012883,2026-05-20 21:18:10.586334
C474,Hendrik Pillay,Male,1979-07-24,Pretoria,South Africa,High,hendrik.pillay474@gmail.com,0816361758,2026-05-20 21:18:10.586334
C475,Sipho Khoza,Male,2002-08-15,Paarl,South Africa,Upper-Middle,sipho.khoza475@gmail.com,0898022366,2026-05-20 21:18:10.586334
C476,Ayanda Dlamini,Female,1975-01-15,Polokwane,South Africa,Middle,ayanda.dlamini476@gmail.com,0819969688,2026-05-20 21:18:10.586334
C477,Nompumelelo Reddy,Female,1984-12-06,Bloemfontein,South Africa,Middle,nompumelelo.reddy477@gmail.com,0692637507,2026-05-20 21:18:10.586334
C478,Helena Fourie,Female,1974-06-04,Stellenbosch,South Africa,Low,helena.fourie478@gmail.com,0676960666,2026-05-20 21:18:10.586334
C479,Yusuf Williams,Male,1987-09-22,Rustenburg,South Africa,Upper-Middle,yusuf.williams479@gmail.com,0785933359,2026-05-20 21:18:10.586334
C480,Maria Naidoo,Female,1962-10-25,Benoni,South Africa,Low,maria.naidoo480@gmail.com,0754263903,2026-05-20 21:18:10.586334
C481,Musa Pillay,Male,1984-10-07,East London,South Africa,Low,musa.pillay481@gmail.com,0873529642,2026-05-20 21:18:10.586334
C482,Robert de Villiers,Male,1994-09-17,Benoni,South Africa,High,robert.de villiers482@gmail.com,0646308033,2026-05-20 21:18:10.586334
C483,Tshepo Govender,Male,1987-11-04,Boksburg,South Africa,Upper-Middle,tshepo.govender483@gmail.com,0801973306,2026-05-20 21:18:10.586334
C484,Mthokozisi Smit,Male,1976-10-14,Bloemfontein,South Africa,Middle,mthokozisi.smit484@gmail.com,0752477088,2026-05-20 21:18:10.586334
C485,Sanele Mhlongo,Male,1996-07-10,George,South Africa,High,sanele.mhlongo485@gmail.com,0757430982,2026-05-20 21:18:10.586334
C486,Mandla Singh,Male,1975-11-22,Kimberley,South Africa,Low,mandla.singh486@gmail.com,0886405839,2026-05-20 21:18:10.586334
C487,Sipho Nkosi,Male,1980-04-28,Pietermaritzburg,South Africa,Upper-Middle,sipho.nkosi487@gmail.com,0693163099,2026-05-20 21:18:10.586334
C488,Musa Reddy,Male,1985-06-18,Bloemfontein,South Africa,Low,musa.reddy488@gmail.com,0861767026,2026-05-20 21:18:10.586334
C489,Nomvula Anderson,Female,2004-09-04,Boksburg,South Africa,Upper-Middle,nomvula.anderson489@gmail.com,0733244614,2026-05-20 21:18:10.586334
C490,Noxolo Steyn,Female,1974-11-27,Port Elizabeth,South Africa,High,noxolo.steyn490@gmail.com,0604832222,2026-05-20 21:18:10.586334
C491,Johan van der Merwe,Male,1959-12-20,Midrand,South Africa,Middle,johan.van der merwe491@gmail.com,0637150383,2026-05-20 21:18:10.586334
C492,Musa Mhlongo,Male,1980-12-12,Midrand,South Africa,Low,musa.mhlongo492@gmail.com,0791804641,2026-05-20 21:18:10.586334
C493,Sipho Mkhize,Male,1968-05-22,Paarl,South Africa,High,sipho.mkhize493@gmail.com,0723073581,2026-05-20 21:18:10.586334
C494,Nokuthula Moloi,Female,1976-06-08,Johannesburg,South Africa,Upper-Middle,nokuthula.moloi494@gmail.com,0732694160,2026-05-20 21:18:10.586334
C495,Helena Williams,Female,1967-05-31,Centurion,South Africa,Low,helena.williams495@gmail.com,0692912813,2026-05-20 21:18:10.586334
C496,Lwazi Gcaleka,Male,1975-12-03,Kimberley,South Africa,Middle,lwazi.gcaleka496@gmail.com,0717874568,2026-05-20 21:18:10.586334
C497,Jennifer Dlamini,Female,2002-07-13,East London,South Africa,High,jennifer.dlamini497@gmail.com,0704934345,2026-05-20 21:18:10.586334
C498,Thabo Ngcobo,Male,1967-11-28,Benoni,South Africa,High,thabo.ngcobo498@gmail.com,0642511336,2026-05-20 21:18:10.586334
C499,Mpho Fourie,Male,1978-09-27,Stellenbosch,South Africa,Upper-Middle,mpho.fourie499@gmail.com,0688789281,2026-05-20 21:18:10.586334
C500,Mpho Baloyi,Male,1961-07-16,Nelspruit,South Africa,Upper-Middle,mpho.baloyi500@gmail.com,0856246354,2026-05-20 21:18:10.586334
C501,Nokufa Modise,Female,1997-04-11,Paarl,South Africa,Upper-Middle,nokufa.modise501@gmail.com,0757402487,2026-05-20 21:18:10.586334
C502,Nokwanda Khoza,Female,1973-01-10,Sandton,South Africa,Middle,nokwanda.khoza502@gmail.com,0894906711,2026-05-20 21:18:10.586334
C503,Buyani Steyn,Male,1979-07-13,Port Elizabeth,South Africa,High,buyani.steyn503@gmail.com,0617135510,2026-05-20 21:18:10.586334
C504,Themba Baloyi,Male,1975-01-08,Centurion,South Africa,Upper-Middle,themba.baloyi504@gmail.com,0638761663,2026-05-20 21:18:10.586334
C505,Busisiwe Shabalala,Female,1981-12-24,Nelspruit,South Africa,Middle,busisiwe.shabalala505@gmail.com,0881084603,2026-05-20 21:18:10.586334
C506,Bongani Moloi,Male,1996-07-29,Rustenburg,South Africa,Middle,bongani.moloi506@gmail.com,0722865699,2026-05-20 21:18:10.586334
C507,Francois Botha,Male,1979-09-30,Nelspruit,South Africa,High,francois.botha507@gmail.com,0853794406,2026-05-20 21:18:10.586334
C508,Mpho Pillay,Male,1965-10-17,Cape Town,South Africa,Middle,mpho.pillay508@gmail.com,0741100025,2026-05-20 21:18:10.586334
C509,Ayesha Ngcobo,Female,1998-01-22,Stellenbosch,South Africa,Upper-Middle,ayesha.ngcobo509@gmail.com,0777306516,2026-05-20 21:18:10.586334
C510,Mthokozisi Lombard,Male,2000-02-23,Rustenburg,South Africa,High,mthokozisi.lombard510@gmail.com,0837603710,2026-05-20 21:18:10.586334
C511,Nokuthula Moloi,Female,1970-10-19,Pietermaritzburg,South Africa,Upper-Middle,nokuthula.moloi511@gmail.com,0677244681,2026-05-20 21:18:10.586334
C512,Thabo Smit,Male,1967-04-20,Midrand,South Africa,Middle,thabo.smit512@gmail.com,0899400652,2026-05-20 21:18:10.586334
C513,Rajesh Steyn,Male,1981-06-13,Durban,South Africa,Middle,rajesh.steyn513@gmail.com,0813504274,2026-05-20 21:18:10.586334
C514,Ayanda Moodley,Female,1979-07-28,Stellenbosch,South Africa,High,ayanda.moodley514@gmail.com,0723572416,2026-05-20 21:18:10.586334
C515,Robert de Villiers,Male,1973-08-03,Port Elizabeth,South Africa,Low,robert.de villiers515@gmail.com,0679061456,2026-05-20 21:18:10.586334
C516,Ayanda Shabalala,Female,1997-01-12,Port Elizabeth,South Africa,High,ayanda.shabalala516@gmail.com,0753398970,2026-05-20 21:18:10.586334
C517,Sipho Khoza,Male,1988-02-15,Durban,South Africa,Low,sipho.khoza517@gmail.com,0723845287,2026-05-20 21:18:10.586334
C518,Maria Shabalala,Female,1984-05-13,Port Elizabeth,South Africa,Middle,maria.shabalala518@gmail.com,0839579986,2026-05-20 21:18:10.586334
C519,Nomvula Khoza,Female,2001-09-18,Nelspruit,South Africa,Low,nomvula.khoza519@gmail.com,0694997474,2026-05-20 21:18:10.586334
C520,Jennifer Smith,Female,1983-03-22,Centurion,South Africa,Upper-Middle,jennifer.smith520@gmail.com,0847761735,2026-05-20 21:18:10.586334
C521,Nozipho Moloi,Female,1987-02-06,East London,South Africa,Low,nozipho.moloi521@gmail.com,0792224935,2026-05-20 21:18:10.586334
C522,Sunita Sithole,Female,1997-03-14,Polokwane,South Africa,Low,sunita.sithole522@gmail.com,0893361919,2026-05-20 21:18:10.586334
C523,Zodwa Mokoena,Female,1974-11-12,Nelspruit,South Africa,Low,zodwa.mokoena523@gmail.com,0728313493,2026-05-20 21:18:10.586334
C524,Sanele Gcaleka,Male,1987-10-06,Paarl,South Africa,Middle,sanele.gcaleka524@gmail.com,0879740351,2026-05-20 21:18:10.586334
C525,Ntombifikile Jones,Female,1998-05-20,Pietermaritzburg,South Africa,Middle,ntombifikile.jones525@gmail.com,0646132880,2026-05-20 21:18:10.586334
C526,Noxolo Mokoena,Female,1993-04-19,Sandton,South Africa,Upper-Middle,noxolo.mokoena526@gmail.com,0891067629,2026-05-20 21:18:10.586334
C527,Mthokozisi Brown,Male,1974-05-19,Rustenburg,South Africa,Middle,mthokozisi.brown527@gmail.com,0832545552,2026-05-20 21:18:10.586334
C528,Linda Ndlovu,Female,1991-06-01,Rustenburg,South Africa,Middle,linda.ndlovu528@gmail.com,0718964965,2026-05-20 21:18:10.586334
C529,Thandi Modise,Female,1970-08-04,East London,South Africa,Middle,thandi.modise529@gmail.com,0794590865,2026-05-20 21:18:10.586334
C530,Lerato Govender,Female,1968-03-26,Benoni,South Africa,High,lerato.govender530@gmail.com,0764446970,2026-05-20 21:18:10.586334
C531,Mandla Nkosi,Male,1986-12-13,Stellenbosch,South Africa,Low,mandla.nkosi531@gmail.com,0875840639,2026-05-20 21:18:10.586334
C532,Sanele Zwane,Male,1981-05-05,Midrand,South Africa,Low,sanele.zwane532@gmail.com,0837049906,2026-05-20 21:18:10.586334
C533,Lindiwe Kruger,Female,1993-09-13,George,South Africa,High,lindiwe.kruger533@gmail.com,0872465660,2026-05-20 21:18:10.588341
C534,Tshepo Radebe,Male,1987-05-21,Johannesburg,South Africa,Low,tshepo.radebe534@gmail.com,0647352049,2026-05-20 21:18:10.588341
C535,Sakhile Dlamini,Male,1972-06-15,Midrand,South Africa,Middle,sakhile.dlamini535@gmail.com,0674256836,2026-05-20 21:18:10.588341
C536,Nokwanda Pillay,Female,1984-07-31,East London,South Africa,Middle,nokwanda.pillay536@gmail.com,0877758854,2026-05-20 21:18:10.588341
C537,Lungile Mokoena,Female,1969-04-27,Bloemfontein,South Africa,Upper-Middle,lungile.mokoena537@gmail.com,0727007742,2026-05-20 21:18:10.588341
C538,Bongani Zwane,Male,1986-05-25,Midrand,South Africa,Low,bongani.zwane538@gmail.com,0649419038,2026-05-20 21:18:10.588341
C539,Zanele Fourie,Female,1993-08-14,Pretoria,South Africa,Middle,zanele.fourie539@gmail.com,0854304974,2026-05-20 21:18:10.588341
C540,Zodwa Zwane,Female,1991-10-01,Sandton,South Africa,Low,zodwa.zwane540@gmail.com,0766339205,2026-05-20 21:18:10.588341
C541,Fatima Steyn,Female,1984-10-31,Stellenbosch,South Africa,Upper-Middle,fatima.steyn541@gmail.com,0876757675,2026-05-20 21:18:10.588341
C542,Ayanda Fourie,Female,1975-09-07,Boksburg,South Africa,Middle,ayanda.fourie542@gmail.com,0853003735,2026-05-20 21:18:10.588341
C543,Nomvula Mthembu,Female,1985-04-24,Sandton,South Africa,High,nomvula.mthembu543@gmail.com,0751818666,2026-05-20 21:18:10.588341
C544,Amit Joubert,Male,1967-10-10,Stellenbosch,South Africa,Low,amit.joubert544@gmail.com,0678364740,2026-05-20 21:18:10.588341
C545,Maria Gcaleka,Female,1969-09-11,Stellenbosch,South Africa,High,maria.gcaleka545@gmail.com,0681638530,2026-05-20 21:18:10.588341
C546,Fatima Botha,Female,1965-09-23,Kimberley,South Africa,Upper-Middle,fatima.botha546@gmail.com,0804917657,2026-05-20 21:18:10.588341
C547,Thandeka Mokoena,Female,1996-03-04,Sandton,South Africa,Low,thandeka.mokoena547@gmail.com,0644802574,2026-05-20 21:18:10.588341
C548,Sunita Nkosi,Female,1989-08-11,Boksburg,South Africa,Middle,sunita.nkosi548@gmail.com,0614068021,2026-05-20 21:18:10.588341
C549,Simangele Taylor,Female,1968-02-29,Kimberley,South Africa,Low,simangele.taylor549@gmail.com,0638463072,2026-05-20 21:18:10.588341
C550,Sipho Naidoo,Male,1965-12-01,Rustenburg,South Africa,High,sipho.naidoo550@gmail.com,0873910429,2026-05-20 21:18:10.588341
